	SPACE (U+0020) 	20
Ƶ 	LATIN CAPITAL LETTER Z WITH STROKE (U+01B5) 	c6b5
ƶ 	LATIN SMALL LETTER Z WITH STROKE (U+01B6) 	c6b6
Ʒ 	LATIN CAPITAL LETTER EZH (U+01B7) 	c6b7
Ƹ 	LATIN CAPITAL LETTER EZH REVERSED (U+01B8) 	c6b8
ƹ 	LATIN SMALL LETTER EZH REVERSED (U+01B9) 	c6b9
ƺ 	LATIN SMALL LETTER EZH WITH TAIL (U+01BA) 	c6ba
ƻ 	LATIN LETTER TWO WITH STROKE (U+01BB) 	c6bb
Ƽ 	LATIN CAPITAL LETTER TONE FIVE (U+01BC) 	c6bc
ƽ 	LATIN SMALL LETTER TONE FIVE (U+01BD) 	c6bd
ƾ 	LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE (U+01BE) 	c6be
ƿ 	LATIN LETTER WYNN (U+01BF) 	c6bf
ǀ 	LATIN LETTER DENTAL CLICK (U+01C0) 	c780
ǁ 	LATIN LETTER LATERAL CLICK (U+01C1) 	c781
ǂ 	LATIN LETTER ALVEOLAR CLICK (U+01C2) 	c782
ǃ 	LATIN LETTER RETROFLEX CLICK (U+01C3) 	c783
Ǆ 	LATIN CAPITAL LETTER DZ WITH CARON (U+01C4) 	c784
ǅ 	LATIN CAPITAL LETTER D WITH SMALL LETTER Z WITH CARON (U+01C5) 	c785
ǆ 	LATIN SMALL LETTER DZ WITH CARON (U+01C6) 	c786
Ǉ 	LATIN CAPITAL LETTER LJ (U+01C7) 	c787
ǈ 	LATIN CAPITAL LETTER L WITH SMALL LETTER J (U+01C8) 	c788
ǉ 	LATIN SMALL LETTER LJ (U+01C9) 	c789
Ǌ 	LATIN CAPITAL LETTER NJ (U+01CA) 	c78a
ǋ 	LATIN CAPITAL LETTER N WITH SMALL LETTER J (U+01CB) 	c78b
ǌ 	LATIN SMALL LETTER NJ (U+01CC) 	c78c
Ǎ 	LATIN CAPITAL LETTER A WITH CARON (U+01CD) 	c78d
ǎ 	LATIN SMALL LETTER A WITH CARON (U+01CE) 	c78e
Ǐ 	LATIN CAPITAL LETTER I WITH CARON (U+01CF) 	c78f
ǐ 	LATIN SMALL LETTER I WITH CARON (U+01D0) 	c790
Ǒ 	LATIN CAPITAL LETTER O WITH CARON (U+01D1) 	c791
ǒ 	LATIN SMALL LETTER O WITH CARON (U+01D2) 	c792
Ǔ 	LATIN CAPITAL LETTER U WITH CARON (U+01D3) 	c793
ǔ 	LATIN SMALL LETTER U WITH CARON (U+01D4) 	c794
Ǖ 	LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON (U+01D5) 	c795
ǖ 	LATIN SMALL LETTER U WITH DIAERESIS AND MACRON (U+01D6) 	c796
Ǘ 	LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE (U+01D7) 	c797
ǘ 	LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE (U+01D8) 	c798
Ǚ 	LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON (U+01D9) 	c799
ǚ 	LATIN SMALL LETTER U WITH DIAERESIS AND CARON (U+01DA) 	c79a
Ǜ 	LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE (U+01DB) 	c79b
ǜ 	LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE (U+01DC) 	c79c
ǝ 	LATIN SMALL LETTER TURNED E (U+01DD) 	c79d
Ǟ 	LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON (U+01DE) 	c79e
ǟ 	LATIN SMALL LETTER A WITH DIAERESIS AND MACRON (U+01DF) 	c79f
Ǡ 	LATIN CAPITAL LETTER A WITH DOT ABOVE AND MACRON (U+01E0) 	c7a0
ǡ 	LATIN SMALL LETTER A WITH DOT ABOVE AND MACRON (U+01E1) 	c7a1
Ǣ 	LATIN CAPITAL LETTER AE WITH MACRON (U+01E2) 	c7a2
ǣ 	LATIN SMALL LETTER AE WITH MACRON (U+01E3) 	c7a3
Ǥ 	LATIN CAPITAL LETTER G WITH STROKE (U+01E4) 	c7a4
ǥ 	LATIN SMALL LETTER G WITH STROKE (U+01E5) 	c7a5
Ǧ 	LATIN CAPITAL LETTER G WITH CARON (U+01E6) 	c7a6
ǧ 	LATIN SMALL LETTER G WITH CARON (U+01E7) 	c7a7
Ǩ 	LATIN CAPITAL LETTER K WITH CARON (U+01E8) 	c7a8
ǩ 	LATIN SMALL LETTER K WITH CARON (U+01E9) 	c7a9
Ǫ 	LATIN CAPITAL LETTER O WITH OGONEK (U+01EA) 	c7aa
ǫ 	LATIN SMALL LETTER O WITH OGONEK (U+01EB) 	c7ab
Ǭ 	LATIN CAPITAL LETTER O WITH OGONEK AND MACRON (U+01EC) 	c7ac
ǭ 	LATIN SMALL LETTER O WITH OGONEK AND MACRON (U+01ED) 	c7ad
Ǯ 	LATIN CAPITAL LETTER EZH WITH CARON (U+01EE) 	c7ae
ǯ 	LATIN SMALL LETTER EZH WITH CARON (U+01EF) 	c7af
ǰ 	LATIN SMALL LETTER J WITH CARON (U+01F0) 	c7b0
Ǳ 	LATIN CAPITAL LETTER DZ (U+01F1) 	c7b1
ǲ 	LATIN CAPITAL LETTER D WITH SMALL LETTER Z (U+01F2) 	c7b2
ǳ 	LATIN SMALL LETTER DZ (U+01F3) 	c7b3
Ǵ 	LATIN CAPITAL LETTER G WITH ACUTE (U+01F4) 	c7b4
ǵ 	LATIN SMALL LETTER G WITH ACUTE (U+01F5) 	c7b5
Ƕ 	LATIN CAPITAL LETTER HWAIR (U+01F6) 	c7b6
Ƿ 	LATIN CAPITAL LETTER WYNN (U+01F7) 	c7b7
Ǹ 	LATIN CAPITAL LETTER N WITH GRAVE (U+01F8) 	c7b8
ǹ 	LATIN SMALL LETTER N WITH GRAVE (U+01F9) 	c7b9
Ǻ 	LATIN CAPITAL LETTER A WITH RING ABOVE AND ACUTE (U+01FA) 	c7ba
ǻ 	LATIN SMALL LETTER A WITH RING ABOVE AND ACUTE (U+01FB) 	c7bb
Ǽ 	LATIN CAPITAL LETTER AE WITH ACUTE (U+01FC) 	c7bc
ǽ 	LATIN SMALL LETTER AE WITH ACUTE (U+01FD) 	c7bd
Ǿ 	LATIN CAPITAL LETTER O WITH STROKE AND ACUTE (U+01FE) 	c7be
ǿ 	LATIN SMALL LETTER O WITH STROKE AND ACUTE (U+01FF) 	c7bf
Ȁ 	LATIN CAPITAL LETTER A WITH DOUBLE GRAVE (U+0200) 	c880
ȁ 	LATIN SMALL LETTER A WITH DOUBLE GRAVE (U+0201) 	c881
Ȃ 	LATIN CAPITAL LETTER A WITH INVERTED BREVE (U+0202) 	c882
ȃ 	LATIN SMALL LETTER A WITH INVERTED BREVE (U+0203) 	c883
Ȅ 	LATIN CAPITAL LETTER E WITH DOUBLE GRAVE (U+0204) 	c884
ȅ 	LATIN SMALL LETTER E WITH DOUBLE GRAVE (U+0205) 	c885
Ȇ 	LATIN CAPITAL LETTER E WITH INVERTED BREVE (U+0206) 	c886
ȇ 	LATIN SMALL LETTER E WITH INVERTED BREVE (U+0207) 	c887
Ȉ 	LATIN CAPITAL LETTER I WITH DOUBLE GRAVE (U+0208) 	c888
ȉ 	LATIN SMALL LETTER I WITH DOUBLE GRAVE (U+0209) 	c889
Ȋ 	LATIN CAPITAL LETTER I WITH INVERTED BREVE (U+020A) 	c88a
ȋ 	LATIN SMALL LETTER I WITH INVERTED BREVE (U+020B) 	c88b
Ȍ 	LATIN CAPITAL LETTER O WITH DOUBLE GRAVE (U+020C) 	c88c
ȍ 	LATIN SMALL LETTER O WITH DOUBLE GRAVE (U+020D) 	c88d
Ȏ 	LATIN CAPITAL LETTER O WITH INVERTED BREVE (U+020E) 	c88e
ȏ 	LATIN SMALL LETTER O WITH INVERTED BREVE (U+020F) 	c88f
Ȑ 	LATIN CAPITAL LETTER R WITH DOUBLE GRAVE (U+0210) 	c890
ȑ 	LATIN SMALL LETTER R WITH DOUBLE GRAVE (U+0211) 	c891
Ȓ 	LATIN CAPITAL LETTER R WITH INVERTED BREVE (U+0212) 	c892
ȓ 	LATIN SMALL LETTER R WITH INVERTED BREVE (U+0213) 	c893
Ȕ 	LATIN CAPITAL LETTER U WITH DOUBLE GRAVE (U+0214) 	c894
ȕ 	LATIN SMALL LETTER U WITH DOUBLE GRAVE (U+0215) 	c895
Ȗ 	LATIN CAPITAL LETTER U WITH INVERTED BREVE (U+0216) 	c896
ȗ 	LATIN SMALL LETTER U WITH INVERTED BREVE (U+0217) 	c897
Ș 	LATIN CAPITAL LETTER S WITH COMMA BELOW (U+0218) 	c898
ș 	LATIN SMALL LETTER S WITH COMMA BELOW (U+0219) 	c899
Ț 	LATIN CAPITAL LETTER T WITH COMMA BELOW (U+021A) 	c89a
ț 	LATIN SMALL LETTER T WITH COMMA BELOW (U+021B) 	c89b
Ȝ 	LATIN CAPITAL LETTER YOGH (U+021C) 	c89c
ȝ 	LATIN SMALL LETTER YOGH (U+021D) 	c89d
Ȟ 	LATIN CAPITAL LETTER H WITH CARON (U+021E) 	c89e
ȟ 	LATIN SMALL LETTER H WITH CARON (U+021F) 	c89f
Ƞ 	LATIN CAPITAL LETTER N WITH LONG RIGHT LEG (U+0220) 	c8a0
ȡ 	LATIN SMALL LETTER D WITH CURL (U+0221) 	c8a1
Ȣ 	LATIN CAPITAL LETTER OU (U+0222) 	c8a2
ȣ 	LATIN SMALL LETTER OU (U+0223) 	c8a3
Ȥ 	LATIN CAPITAL LETTER Z WITH HOOK (U+0224) 	c8a4
ȥ 	LATIN SMALL LETTER Z WITH HOOK (U+0225) 	c8a5
Ȧ 	LATIN CAPITAL LETTER A WITH DOT ABOVE (U+0226) 	c8a6
ȧ 	LATIN SMALL LETTER A WITH DOT ABOVE (U+0227) 	c8a7
Ȩ 	LATIN CAPITAL LETTER E WITH CEDILLA (U+0228) 	c8a8
ȩ 	LATIN SMALL LETTER E WITH CEDILLA (U+0229) 	c8a9
Ȫ 	LATIN CAPITAL LETTER O WITH DIAERESIS AND MACRON (U+022A) 	c8aa
ȫ 	LATIN SMALL LETTER O WITH DIAERESIS AND MACRON (U+022B) 	c8ab
Ȭ 	LATIN CAPITAL LETTER O WITH TILDE AND MACRON (U+022C) 	c8ac
ȭ 	LATIN SMALL LETTER O WITH TILDE AND MACRON (U+022D) 	c8ad
Ȯ 	LATIN CAPITAL LETTER O WITH DOT ABOVE (U+022E) 	c8ae
ȯ 	LATIN SMALL LETTER O WITH DOT ABOVE (U+022F) 	c8af
Ȱ 	LATIN CAPITAL LETTER O WITH DOT ABOVE AND MACRON (U+0230) 	c8b0
ȱ 	LATIN SMALL LETTER O WITH DOT ABOVE AND MACRON (U+0231) 	c8b1
Ȳ 	LATIN CAPITAL LETTER Y WITH MACRON (U+0232) 	c8b2
ȳ 	LATIN SMALL LETTER Y WITH MACRON (U+0233) 	c8b3
ȴ 	LATIN SMALL LETTER L WITH CURL (U+0234) 	c8b4
ȵ 	LATIN SMALL LETTER N WITH CURL (U+0235) 	c8b5
ȶ 	LATIN SMALL LETTER T WITH CURL (U+0236) 	c8b6
ȷ 	LATIN SMALL LETTER DOTLESS J (U+0237) 	c8b7
ȸ 	LATIN SMALL LETTER DB DIGRAPH (U+0238) 	c8b8
ȹ 	LATIN SMALL LETTER QP DIGRAPH (U+0239) 	c8b9
Ⱥ 	LATIN CAPITAL LETTER A WITH STROKE (U+023A) 	c8ba
Ȼ 	LATIN CAPITAL LETTER C WITH STROKE (U+023B) 	c8bb
ȼ 	LATIN SMALL LETTER C WITH STROKE (U+023C) 	c8bc
Ƚ 	LATIN CAPITAL LETTER L WITH BAR (U+023D) 	c8bd
Ⱦ 	LATIN CAPITAL LETTER T WITH DIAGONAL STROKE (U+023E) 	c8be
ȿ 	LATIN SMALL LETTER S WITH SWASH TAIL (U+023F) 	c8bf
ɀ 	LATIN SMALL LETTER Z WITH SWASH TAIL (U+0240) 	c980
Ɂ 	LATIN CAPITAL LETTER GLOTTAL STOP (U+0241) 	c981
ɂ 	LATIN SMALL LETTER GLOTTAL STOP (U+0242) 	c982
Ƀ 	LATIN CAPITAL LETTER B WITH STROKE (U+0243) 	c983
Ʉ 	LATIN CAPITAL LETTER U BAR (U+0244) 	c984
Ʌ 	LATIN CAPITAL LETTER TURNED V (U+0245) 	c985
Ɇ 	LATIN CAPITAL LETTER E WITH STROKE (U+0246) 	c986
ɇ 	LATIN SMALL LETTER E WITH STROKE (U+0247) 	c987
Ɉ 	LATIN CAPITAL LETTER J WITH STROKE (U+0248) 	c988
ɉ 	LATIN SMALL LETTER J WITH STROKE (U+0249) 	c989
Ɋ 	LATIN CAPITAL LETTER SMALL Q WITH HOOK TAIL (U+024A) 	c98a
ɋ 	LATIN SMALL LETTER Q WITH HOOK TAIL (U+024B) 	c98b
Ɍ 	LATIN CAPITAL LETTER R WITH STROKE (U+024C) 	c98c
ɍ 	LATIN SMALL LETTER R WITH STROKE (U+024D) 	c98d
Ɏ 	LATIN CAPITAL LETTER Y WITH STROKE (U+024E) 	c98e
ɏ 	LATIN SMALL LETTER Y WITH STROKE (U+024F) 	c98f
ɐ 	LATIN SMALL LETTER TURNED A (U+0250) 	c990
ɑ 	LATIN SMALL LETTER ALPHA (U+0251) 	c991
ɒ 	LATIN SMALL LETTER TURNED ALPHA (U+0252) 	c992
ɓ 	LATIN SMALL LETTER B WITH HOOK (U+0253) 	c993
ɔ 	LATIN SMALL LETTER OPEN O (U+0254) 	c994
ɕ 	LATIN SMALL LETTER C WITH CURL (U+0255) 	c995
ɖ 	LATIN SMALL LETTER D WITH TAIL (U+0256) 	c996
ɗ 	LATIN SMALL LETTER D WITH HOOK (U+0257) 	c997
ɘ 	LATIN SMALL LETTER REVERSED E (U+0258) 	c998
ə 	LATIN SMALL LETTER SCHWA (U+0259) 	c999
ɚ 	LATIN SMALL LETTER SCHWA WITH HOOK (U+025A) 	c99a
ɛ 	LATIN SMALL LETTER OPEN E (U+025B) 	c99b
ɜ 	LATIN SMALL LETTER REVERSED OPEN E (U+025C) 	c99c
ɝ 	LATIN SMALL LETTER REVERSED OPEN E WITH HOOK (U+025D) 	c99d
ɞ 	LATIN SMALL LETTER CLOSED REVERSED OPEN E (U+025E) 	c99e
ɟ 	LATIN SMALL LETTER DOTLESS J WITH STROKE (U+025F) 	c99f
ɠ 	LATIN SMALL LETTER G WITH HOOK (U+0260) 	c9a0
ɡ 	LATIN SMALL LETTER SCRIPT G (U+0261) 	c9a1
ɢ 	LATIN LETTER SMALL CAPITAL G (U+0262) 	c9a2
ɣ 	LATIN SMALL LETTER GAMMA (U+0263) 	c9a3
ɤ 	LATIN SMALL LETTER RAMS HORN (U+0264) 	c9a4
ɥ 	LATIN SMALL LETTER TURNED H (U+0265) 	c9a5
ɦ 	LATIN SMALL LETTER H WITH HOOK (U+0266) 	c9a6
ɧ 	LATIN SMALL LETTER HENG WITH HOOK (U+0267) 	c9a7
ɨ 	LATIN SMALL LETTER I WITH STROKE (U+0268) 	c9a8
ɩ 	LATIN SMALL LETTER IOTA (U+0269) 	c9a9
ɪ 	LATIN LETTER SMALL CAPITAL I (U+026A) 	c9aa
ɫ 	LATIN SMALL LETTER L WITH MIDDLE TILDE (U+026B) 	c9ab
ɬ 	LATIN SMALL LETTER L WITH BELT (U+026C) 	c9ac
ɭ 	LATIN SMALL LETTER L WITH RETROFLEX HOOK (U+026D) 	c9ad
ɮ 	LATIN SMALL LETTER LEZH (U+026E) 	c9ae
ɯ 	LATIN SMALL LETTER TURNED M (U+026F) 	c9af
ɰ 	LATIN SMALL LETTER TURNED M WITH LONG LEG (U+0270) 	c9b0
ɱ 	LATIN SMALL LETTER M WITH HOOK (U+0271) 	c9b1
ɲ 	LATIN SMALL LETTER N WITH LEFT HOOK (U+0272) 	c9b2
ɳ 	LATIN SMALL LETTER N WITH RETROFLEX HOOK (U+0273) 	c9b3
ɴ 	LATIN LETTER SMALL CAPITAL N (U+0274) 	c9b4
ɵ 	LATIN SMALL LETTER BARRED O (U+0275) 	c9b5
ɶ 	LATIN LETTER SMALL CAPITAL OE (U+0276) 	c9b6
ɷ 	LATIN SMALL LETTER CLOSED OMEGA (U+0277) 	c9b7
ɸ 	LATIN SMALL LETTER PHI (U+0278) 	c9b8
ɹ 	LATIN SMALL LETTER TURNED R (U+0279) 	c9b9
ɺ 	LATIN SMALL LETTER TURNED R WITH LONG LEG (U+027A) 	c9ba
ɻ 	LATIN SMALL LETTER TURNED R WITH HOOK (U+027B) 	c9bb
ɼ 	LATIN SMALL LETTER R WITH LONG LEG (U+027C) 	c9bc
ɽ 	LATIN SMALL LETTER R WITH TAIL (U+027D) 	c9bd
ɾ 	LATIN SMALL LETTER R WITH FISHHOOK (U+027E) 	c9be
ɿ 	LATIN SMALL LETTER REVERSED R WITH FISHHOOK (U+027F) 	c9bf
ʀ 	LATIN LETTER SMALL CAPITAL R (U+0280) 	ca80
ʁ 	LATIN LETTER SMALL CAPITAL INVERTED R (U+0281) 	ca81
ʂ 	LATIN SMALL LETTER S WITH HOOK (U+0282) 	ca82
ʃ 	LATIN SMALL LETTER ESH (U+0283) 	ca83
ʄ 	LATIN SMALL LETTER DOTLESS J WITH STROKE AND HOOK (U+0284) 	ca84
ʅ 	LATIN SMALL LETTER SQUAT REVERSED ESH (U+0285) 	ca85
ʆ 	LATIN SMALL LETTER ESH WITH CURL (U+0286) 	ca86
ʇ 	LATIN SMALL LETTER TURNED T (U+0287) 	ca87
ʈ 	LATIN SMALL LETTER T WITH RETROFLEX HOOK (U+0288) 	ca88
ʉ 	LATIN SMALL LETTER U BAR (U+0289) 	ca89
ʊ 	LATIN SMALL LETTER UPSILON (U+028A) 	ca8a
ʋ 	LATIN SMALL LETTER V WITH HOOK (U+028B) 	ca8b
ʌ 	LATIN SMALL LETTER TURNED V (U+028C) 	ca8c
ʍ 	LATIN SMALL LETTER TURNED W (U+028D) 	ca8d
ʎ 	LATIN SMALL LETTER TURNED Y (U+028E) 	ca8e
ʏ 	LATIN LETTER SMALL CAPITAL Y (U+028F) 	ca8f
ʐ 	LATIN SMALL LETTER Z WITH RETROFLEX HOOK (U+0290) 	ca90
ʑ 	LATIN SMALL LETTER Z WITH CURL (U+0291) 	ca91
ʒ 	LATIN SMALL LETTER EZH (U+0292) 	ca92
ʓ 	LATIN SMALL LETTER EZH WITH CURL (U+0293) 	ca93
ʔ 	LATIN LETTER GLOTTAL STOP (U+0294) 	ca94
ʕ 	LATIN LETTER PHARYNGEAL VOICED FRICATIVE (U+0295) 	ca95
ʖ 	LATIN LETTER INVERTED GLOTTAL STOP (U+0296) 	ca96
ʗ 	LATIN LETTER STRETCHED C (U+0297) 	ca97
ʘ 	LATIN LETTER BILABIAL CLICK (U+0298) 	ca98
ʙ 	LATIN LETTER SMALL CAPITAL B (U+0299) 	ca99
ʚ 	LATIN SMALL LETTER CLOSED OPEN E (U+029A) 	ca9a
ʛ 	LATIN LETTER SMALL CAPITAL G WITH HOOK (U+029B) 	ca9b
ʜ 	LATIN LETTER SMALL CAPITAL H (U+029C) 	ca9c
ʝ 	LATIN SMALL LETTER J WITH CROSSED-TAIL (U+029D) 	ca9d
ʞ 	LATIN SMALL LETTER TURNED K (U+029E) 	ca9e
ʟ 	LATIN LETTER SMALL CAPITAL L (U+029F) 	ca9f
ʠ 	LATIN SMALL LETTER Q WITH HOOK (U+02A0) 	caa0
ʡ 	LATIN LETTER GLOTTAL STOP WITH STROKE (U+02A1) 	caa1
ʢ 	LATIN LETTER REVERSED GLOTTAL STOP WITH STROKE (U+02A2) 	caa2
ʣ 	LATIN SMALL LETTER DZ DIGRAPH (U+02A3) 	caa3
ʤ 	LATIN SMALL LETTER DEZH DIGRAPH (U+02A4) 	caa4
ʥ 	LATIN SMALL LETTER DZ DIGRAPH WITH CURL (U+02A5) 	caa5
ʦ 	LATIN SMALL LETTER TS DIGRAPH (U+02A6) 	caa6
ʧ 	LATIN SMALL LETTER TESH DIGRAPH (U+02A7) 	caa7
ʨ 	LATIN SMALL LETTER TC DIGRAPH WITH CURL (U+02A8) 	caa8
ʩ 	LATIN SMALL LETTER FENG DIGRAPH (U+02A9) 	caa9
ʪ 	LATIN SMALL LETTER LS DIGRAPH (U+02AA) 	caaa
ʫ 	LATIN SMALL LETTER LZ DIGRAPH (U+02AB) 	caab
ʬ 	LATIN LETTER BILABIAL PERCUSSIVE (U+02AC) 	caac
ʭ 	LATIN LETTER BIDENTAL PERCUSSIVE (U+02AD) 	caad
ʮ 	LATIN SMALL LETTER TURNED H WITH FISHHOOK (U+02AE) 	caae
ʯ 	LATIN SMALL LETTER TURNED H WITH FISHHOOK AND TAIL (U+02AF) 	caaf
ʰ 	MODIFIER LETTER SMALL H (U+02B0) 	cab0
ʱ 	MODIFIER LETTER SMALL H WITH HOOK (U+02B1) 	cab1
ʲ 	MODIFIER LETTER SMALL J (U+02B2) 	cab2
ʳ 	MODIFIER LETTER SMALL R (U+02B3) 	cab3
ʴ 	MODIFIER LETTER SMALL TURNED R (U+02B4) 	cab4
ʵ 	MODIFIER LETTER SMALL TURNED R WITH HOOK (U+02B5) 	cab5
ʶ 	MODIFIER LETTER SMALL CAPITAL INVERTED R (U+02B6) 	cab6
ʷ 	MODIFIER LETTER SMALL W (U+02B7) 	cab7
ʸ 	MODIFIER LETTER SMALL Y (U+02B8) 	cab8
ʹ 	MODIFIER LETTER PRIME (U+02B9) 	cab9
ʺ 	MODIFIER LETTER DOUBLE PRIME (U+02BA) 	caba
ʻ 	MODIFIER LETTER TURNED COMMA (U+02BB) 	cabb
ʼ 	MODIFIER LETTER APOSTROPHE (U+02BC) 	cabc
ʽ 	MODIFIER LETTER REVERSED COMMA (U+02BD) 	cabd
ʾ 	MODIFIER LETTER RIGHT HALF RING (U+02BE) 	cabe
ʿ 	MODIFIER LETTER LEFT HALF RING (U+02BF) 	cabf
ˀ 	MODIFIER LETTER GLOTTAL STOP (U+02C0) 	cb80
ˁ 	MODIFIER LETTER REVERSED GLOTTAL STOP (U+02C1) 	cb81
˂ 	MODIFIER LETTER LEFT ARROWHEAD (U+02C2) 	cb82
˃ 	MODIFIER LETTER RIGHT ARROWHEAD (U+02C3) 	cb83
˄ 	MODIFIER LETTER UP ARROWHEAD (U+02C4) 	cb84
˅ 	MODIFIER LETTER DOWN ARROWHEAD (U+02C5) 	cb85
ˆ 	MODIFIER LETTER CIRCUMFLEX ACCENT (U+02C6) 	cb86
ˇ 	CARON (U+02C7) 	cb87
ˈ 	MODIFIER LETTER VERTICAL LINE (U+02C8) 	cb88
ˉ 	MODIFIER LETTER MACRON (U+02C9) 	cb89
ˊ 	MODIFIER LETTER ACUTE ACCENT (U+02CA) 	cb8a
ˋ 	MODIFIER LETTER GRAVE ACCENT (U+02CB) 	cb8b
ˌ 	MODIFIER LETTER LOW VERTICAL LINE (U+02CC) 	cb8c
ˍ 	MODIFIER LETTER LOW MACRON (U+02CD) 	cb8d
ˎ 	MODIFIER LETTER LOW GRAVE ACCENT (U+02CE) 	cb8e
ˏ 	MODIFIER LETTER LOW ACUTE ACCENT (U+02CF) 	cb8f
ː 	MODIFIER LETTER TRIANGULAR COLON (U+02D0) 	cb90
ˑ 	MODIFIER LETTER HALF TRIANGULAR COLON (U+02D1) 	cb91
˒ 	MODIFIER LETTER CENTRED RIGHT HALF RING (U+02D2) 	cb92
˓ 	MODIFIER LETTER CENTRED LEFT HALF RING (U+02D3) 	cb93
˔ 	MODIFIER LETTER UP TACK (U+02D4) 	cb94
˕ 	MODIFIER LETTER DOWN TACK (U+02D5) 	cb95
˖ 	MODIFIER LETTER PLUS SIGN (U+02D6) 	cb96
˗ 	MODIFIER LETTER MINUS SIGN (U+02D7) 	cb97
˘ 	BREVE (U+02D8) 	cb98
˙ 	DOT ABOVE (U+02D9) 	cb99
˚ 	RING ABOVE (U+02DA) 	cb9a
˛ 	OGONEK (U+02DB) 	cb9b
˜ 	SMALL TILDE (U+02DC) 	cb9c
˝ 	DOUBLE ACUTE ACCENT (U+02DD) 	cb9d
˞ 	MODIFIER LETTER RHOTIC HOOK (U+02DE) 	cb9e
˟ 	MODIFIER LETTER CROSS ACCENT (U+02DF) 	cb9f
ˠ 	MODIFIER LETTER SMALL GAMMA (U+02E0) 	cba0
ˡ 	MODIFIER LETTER SMALL L (U+02E1) 	cba1
ˢ 	MODIFIER LETTER SMALL S (U+02E2) 	cba2
ˣ 	MODIFIER LETTER SMALL X (U+02E3) 	cba3
ˤ 	MODIFIER LETTER SMALL REVERSED GLOTTAL STOP (U+02E4) 	cba4
˥ 	MODIFIER LETTER EXTRA-HIGH TONE BAR (U+02E5) 	cba5
˦ 	MODIFIER LETTER HIGH TONE BAR (U+02E6) 	cba6
˧ 	MODIFIER LETTER MID TONE BAR (U+02E7) 	cba7
˨ 	MODIFIER LETTER LOW TONE BAR (U+02E8) 	cba8
˩ 	MODIFIER LETTER EXTRA-LOW TONE BAR (U+02E9) 	cba9
˪ 	MODIFIER LETTER YIN DEPARTING TONE MARK (U+02EA) 	cbaa
˫ 	MODIFIER LETTER YANG DEPARTING TONE MARK (U+02EB) 	cbab
ˬ 	MODIFIER LETTER VOICING (U+02EC) 	cbac
˭ 	MODIFIER LETTER UNASPIRATED (U+02ED) 	cbad
ˮ 	MODIFIER LETTER DOUBLE APOSTROPHE (U+02EE) 	cbae
˯ 	MODIFIER LETTER LOW DOWN ARROWHEAD (U+02EF) 	cbaf
˰ 	MODIFIER LETTER LOW UP ARROWHEAD (U+02F0) 	cbb0
˱ 	MODIFIER LETTER LOW LEFT ARROWHEAD (U+02F1) 	cbb1
˲ 	MODIFIER LETTER LOW RIGHT ARROWHEAD (U+02F2) 	cbb2
˳ 	MODIFIER LETTER LOW RING (U+02F3) 	cbb3
˴ 	MODIFIER LETTER MIDDLE GRAVE ACCENT (U+02F4) 	cbb4
˵ 	MODIFIER LETTER MIDDLE DOUBLE GRAVE ACCENT (U+02F5) 	cbb5
˶ 	MODIFIER LETTER MIDDLE DOUBLE ACUTE ACCENT (U+02F6) 	cbb6
˷ 	MODIFIER LETTER LOW TILDE (U+02F7) 	cbb7
˸ 	MODIFIER LETTER RAISED COLON (U+02F8) 	cbb8
˹ 	MODIFIER LETTER BEGIN HIGH TONE (U+02F9) 	cbb9
˺ 	MODIFIER LETTER END HIGH TONE (U+02FA) 	cbba
˻ 	MODIFIER LETTER BEGIN LOW TONE (U+02FB) 	cbbb
˼ 	MODIFIER LETTER END LOW TONE (U+02FC) 	cbbc
˽ 	MODIFIER LETTER SHELF (U+02FD) 	cbbd
˾ 	MODIFIER LETTER OPEN SHELF (U+02FE) 	cbbe
˿ 	MODIFIER LETTER LOW LEFT ARROW (U+02FF) 	cbbf
̀ 	COMBINING GRAVE ACCENT (U+0300) 	cc80
́ 	COMBINING ACUTE ACCENT (U+0301) 	cc81
̂ 	COMBINING CIRCUMFLEX ACCENT (U+0302) 	cc82
̃ 	COMBINING TILDE (U+0303) 	cc83
̄ 	COMBINING MACRON (U+0304) 	cc84
̅ 	COMBINING OVERLINE (U+0305) 	cc85
̆ 	COMBINING BREVE (U+0306) 	cc86
̇ 	COMBINING DOT ABOVE (U+0307) 	cc87
̈ 	COMBINING DIAERESIS (U+0308) 	cc88
̉ 	COMBINING HOOK ABOVE (U+0309) 	cc89
̊ 	COMBINING RING ABOVE (U+030A) 	cc8a
̋ 	COMBINING DOUBLE ACUTE ACCENT (U+030B) 	cc8b
̌ 	COMBINING CARON (U+030C) 	cc8c
̍ 	COMBINING VERTICAL LINE ABOVE (U+030D) 	cc8d
̎ 	COMBINING DOUBLE VERTICAL LINE ABOVE (U+030E) 	cc8e
̏ 	COMBINING DOUBLE GRAVE ACCENT (U+030F) 	cc8f
̐ 	COMBINING CANDRABINDU (U+0310) 	cc90
